NETFLOW_DATETIME,SOURCE_ADDRESS,SOURCE_PORT,IN_BYTES
1694086913,145.196.39.54,55276,90
1694086913,145.196.39.54,55925,0
1694086913,145.196.39.54,55976,0
1694086913,145.196.39.54,56464,96
1694086913,145.196.39.54,55584,0
1694086913,145.196.39.54,55522,90
1694086913,145.196.39.54,55420,90
1694086913,145.196.39.54,56364,96
1694086913,145.196.39.54,55469,90
1694086914,145.196.39.54,55528,0
1694086914,145.196.39.54,56332,0
1694086914,145.196.39.54,55460,96
1694086914,145.196.39.54,55890,0
1694086914,145.196.39.54,56096,90
1694086914,145.196.39.54,55284,96
1694086914,145.196.39.54,55434,90
1694086914,145.196.39.54,55782,96
1694086914,145.196.39.54,56277,32425
1694086914,145.196.39.54,55755,222631
1694086914,145.196.39.54,56319,74
1694086914,145.196.39.54,56084,74
1694086914,145.196.39.54,55966,74
1694086914,145.196.39.54,56395,74
1694086914,145.196.39.54,55256,74
1694086914,145.196.39.54,56006,74
1694086914,145.196.39.54,55427,74
1694086914,145.196.39.54,55561,74
1694086914,145.196.39.54,55571,0
1694086915,145.196.39.54,55418,90
1694086915,145.196.39.54,55924,0
1694086915,145.196.39.54,55341,90
1694086915,145.196.39.54,55350,36463
1694086915,145.196.39.54,55506,0
1694086915,145.196.39.54,55778,0
1694086915,145.196.39.54,55301,96
1694086916,145.196.39.54,56407,895376
1694086916,145.196.39.54,55964,37003
1694086916,145.196.39.54,56058,90
1694086916,145.196.39.54,56113,96
1694086916,145.196.39.54,55999,90
1694086916,145.196.39.54,55652,90
1694086916,145.196.39.54,55878,90
1694086916,145.196.39.54,56118,0
1694086918,145.196.39.54,55985,90
1694086918,145.196.39.54,56206,0
1694086918,145.196.39.54,55687,96
1694086918,145.196.39.54,55409,90
1694086918,145.196.39.54,55708,96
1694086918,145.196.39.54,56013,0
1694086918,145.196.39.54,56448,90
1694086918,145.196.39.54,56412,96
1694086918,145.196.39.54,56341,0
1694086918,145.196.39.54,56018,96
1694086918,145.196.39.54,55225,0
1694086918,145.196.39.54,55948,1224066
1694086918,145.196.39.54,56467,0
1694086918,145.196.39.54,55212,42621
1694086918,145.196.39.54,55934,0
1694086918,145.196.39.54,55719,0
1694086918,145.196.39.54,55562,96
1694086918,145.196.39.54,56087,90
1694086918,145.196.39.54,55334,96
1694086918,145.196.39.54,55273,90
1694086920,145.196.39.54,56114,96
1694086920,145.196.39.54,55771,90
1694086920,145.196.39.54,55863,90
1694086920,145.196.39.54,56465,0
1694086920,145.196.39.54,55876,90
1694086920,145.196.39.54,56085,96
1694086920,145.196.39.54,56269,0
1694086920,145.196.39.54,55396,90
1694086920,145.196.39.54,56221,72945
1694086920,145.196.39.54,55497,96
1694086920,145.196.39.54,56033,90
1694086922,145.196.39.54,55879,90
1694086922,145.196.39.54,56174,90
1694086922,145.196.39.54,55471,0
1694086922,145.196.39.54,55387,0
1694086922,145.196.39.54,56086,96
1694086922,145.196.39.54,55490,90
1694086922,145.196.39.54,55717,5297
1694086923,145.196.39.54,55425,0
1694086923,145.196.39.54,55353,90
1694086923,145.196.39.54,56177,96
1694086923,145.196.39.54,55829,90
1694086923,145.196.39.54,56455,0
1694086923,145.196.39.54,55551,90
1694086923,145.196.39.54,55215,0
1694086923,145.196.39.54,56306,96
1694086923,145.196.39.54,55761,90
1694086923,145.196.39.54,55358,96
1694086923,145.196.39.54,56378,90
1694086923,145.196.39.54,56215,90
1694086923,145.196.39.54,55435,0
1694086923,145.196.39.54,55793,615869
1694086923,145.196.39.54,55952,96
1694086923,145.196.39.54,55799,90
1694086923,145.196.39.54,55248,96
1694086923,145.196.39.54,56008,0
1694086923,145.196.39.54,55246,96
1694086923,145.196.39.54,56049,90
1694086923,145.196.39.54,56449,96
1694086923,145.196.39.54,55441,0
1694086923,145.196.39.54,55706,90
1694086924,145.196.39.54,56299,90
1694086924,145.196.39.54,56202,90
1694086924,145.196.39.54,55380,0
1694086924,145.196.39.54,55659,0
1694086924,145.196.39.54,55314,49586
1694086924,145.196.39.54,55848,90
1694086924,145.196.39.54,56167,96
1694086924,145.196.39.54,55226,96
1694086924,145.196.39.54,55343,90
1694086924,145.196.39.54,56184,0
1694086925,145.196.39.54,56210,90
1694086925,145.196.39.54,55960,0
1694086925,145.196.39.54,56023,114306
1694086925,145.196.39.54,55590,0
1694086925,145.196.39.54,55770,33035
1694086925,145.196.39.54,55741,90
1694086925,145.196.39.54,56043,90
1694086925,145.196.39.54,56318,90
1694086925,145.196.39.54,56149,96
1694086925,145.196.39.54,55413,96
1694086926,145.196.39.54,55592,968522
1694086926,145.196.39.54,55308,90
1694086926,145.196.39.54,55400,90
1694086926,145.196.39.54,56185,31738
1694086926,145.196.39.54,55843,0
1694086926,145.196.39.54,55710,90
1694086926,145.196.39.54,55523,0
1694086926,145.196.39.54,55289,0
1694086926,145.196.39.54,56394,90
1694086926,145.196.39.54,56155,96
1694086926,145.196.39.54,56296,96
1694086926,145.196.39.54,55766,90
1694086926,145.196.39.54,56376,96
1694086927,145.196.39.54,55576,0
1694086927,145.196.39.54,55676,90
1694086927,145.196.39.54,56299,32474
1694086927,145.196.39.54,56166,96
1694086927,145.196.39.54,56140,90
1694086927,145.196.39.54,56158,96
1694086927,145.196.39.54,55971,90
1694086927,145.196.39.54,55736,96
1694086927,145.196.39.54,55269,0
1694086927,145.196.39.54,55623,96
1694086927,145.196.39.54,56036,90
1694086936,145.196.39.54,55647,90
1694086936,145.196.39.54,55666,90
1694086936,145.196.39.54,55781,90
1694086936,145.196.39.54,56136,90
1694086936,145.196.39.54,55316,90
1694086936,145.196.39.54,56327,90
1694086936,145.196.39.54,55607,90
1694086937,145.196.39.54,55340,9725
1694086938,145.196.39.54,56230,188887
1694086938,145.196.39.54,55704,9417
1694086938,145.196.39.54,55860,952
1694086938,145.196.39.54,55908,1860
1694086938,145.196.39.54,56003,780
1694086949,145.196.39.54,56045,9549
1694086952,145.196.39.54,55250,7771
1694086970,145.196.39.54,55740,9026
1694086975,145.196.39.54,55470,3511
1694086975,145.196.39.54,56368,2041997
1694086975,145.196.39.54,55864,8634
1694086975,145.196.39.54,55819,6841
1694086975,145.196.39.54,56254,7365
1694086975,145.196.39.54,55938,41634
1694086975,145.196.39.54,55821,80964
1694086975,145.196.39.54,55339,208581
1694086975,145.196.39.54,55617,14278
1694086975,145.196.39.54,55273,17222
1694086975,145.196.39.54,55461,5849
1694086975,145.196.39.54,55544,7491
1694086976,145.196.39.54,56034,5931
1694086976,145.196.39.54,56173,4804
1694086976,145.196.39.54,55302,1070
1694086976,145.196.39.54,55728,8411903
1694086977,145.196.39.54,56304,700
1694086977,145.196.39.54,56397,3722659
1694086977,145.196.39.54,56143,6238
1694086978,145.196.39.54,56328,968
1694086978,145.196.39.54,56064,3377706
1694086978,145.196.39.54,56343,1112
1694086979,145.196.39.54,55228,6111
1694086979,145.196.39.54,55484,3724
1694086979,145.196.39.54,55243,8782
1694086980,145.196.39.54,55782,27455
1694086989,145.196.39.54,55943,37636
1694086989,145.196.39.54,56331,7707
1694087000,145.196.39.54,55925,6236
1694087002,145.196.39.54,55768,3759
1694087002,145.196.39.54,56043,4909125
1694087002,145.196.39.54,56114,1054
1694087004,145.196.39.54,56453,6975
1694087006,145.196.39.54,56413,90
1694087012,145.196.39.54,55475,515900
1694087012,145.196.39.54,55476,16533
1694087014,145.196.39.54,56162,2507439
1694087016,145.196.39.54,56083,2185692
1694087029,145.196.39.54,55520,6228
1694087030,145.196.39.54,55827,2379983
1694087031,145.196.39.54,55529,903832
1694086979,239.166.83.110,22357,0
1694086982,239.166.83.110,21979,0
1694086985,239.166.83.110,21966,27597
1694086986,239.166.83.110,22357,0
1694086988,239.166.83.110,22439,149
1694086988,239.166.83.110,21859,9279
1694086989,239.166.83.110,22734,6393
1694086994,239.166.83.110,22357,0
1694086996,239.166.83.110,21931,0
1694087003,239.166.83.110,22531,197
1694087003,239.166.83.110,22370,166
1694087003,239.166.83.110,22025,208
1694087003,239.166.83.110,22071,156
1694087004,239.166.83.110,21931,0
1694087007,239.166.83.110,22152,954
1694087010,239.166.83.110,22229,0
1694087015,239.166.83.110,21882,157583
1694087017,239.166.83.110,22229,0
1694087017,239.166.83.110,22694,6361
1694087018,239.166.83.110,21979,328
1694087018,239.166.83.110,22097,15398
1694087018,239.166.83.110,22191,6372
1694087019,239.166.83.110,21803,6372
1694087022,239.166.83.110,22780,6457
1694087024,239.166.83.110,22076,7114
1694087025,239.166.83.110,22229,0
1694087027,239.166.83.110,22156,611
1694087027,239.166.83.110,21996,122
1694087028,239.166.83.110,22596,611
1694087031,239.166.83.110,22056,0
1694087033,239.166.83.110,21703,144
1694087034,239.166.83.110,22711,610
1694087034,239.166.83.110,21746,122
1694087036,239.166.83.110,22416,91
1694087038,239.166.83.110,22369,106
1694087038,239.166.83.110,21979,125
1694087038,239.166.83.110,21703,125
1694087038,239.166.83.110,22056,0
1694087038,239.166.83.110,22600,91
1694087038,239.166.83.110,22678,0
1694087038,239.166.83.110,21848,610
1694087039,239.166.83.110,21989,611
1694087039,239.166.83.110,22864,122
1694087044,239.166.83.110,22215,610
1694087044,239.166.83.110,21756,122
1694087046,239.166.83.110,22678,0
1694087046,239.166.83.110,21905,178
1694087047,239.166.83.110,22129,112
1694087047,239.166.83.110,22344,611
1694087047,239.166.83.110,21701,122
1694087048,239.166.83.110,22072,611
1694087049,239.166.83.110,21979,132
1694087049,239.166.83.110,22214,122
1694087051,239.166.83.110,22715,90
1694087052,239.166.83.110,21814,0
1694087053,239.166.83.110,22545,0
1694087053,239.166.83.110,22600,103
1694087053,239.166.83.110,22622,144
1694087054,239.166.83.110,22070,103
1694087055,239.166.83.110,22430,98
1694087059,239.166.83.110,21814,0
1694087061,239.166.83.110,22545,0
1694087064,239.166.83.110,22307,611
1694087066,239.166.83.110,22776,611
1694087067,239.166.83.110,21814,0
1694087068,239.166.83.110,21932,197
1694087068,239.166.83.110,21679,166
1694087073,239.166.83.110,22221,0
1694087078,239.166.83.110,22142,1606
1694087078,239.166.83.110,22098,1606
1694087081,239.166.83.110,22163,146
1694087082,239.166.83.110,21979,197
1694087082,239.166.83.110,22346,197
1694087082,239.166.83.110,22553,166
1694087082,239.166.83.110,22185,208
1694087083,239.166.83.110,22066,0
1694087085,239.166.83.110,22415,119
1694087085,239.166.83.110,22002,153
1694087085,239.166.83.110,22485,153
1694087086,239.166.83.110,22899,119
1694087087,239.166.83.110,22585,7190
1694087088,239.166.83.110,22221,0
1694087090,239.166.83.110,22066,0
1694087094,239.166.83.110,22744,0
1694085297,239.166.83.110,22165,332913
1694085692,239.166.83.110,22396,43056
1694085712,239.166.83.110,22803,12675
1694086031,239.166.83.110,22811,16645
1694086502,239.166.83.110,22121,214932869
1694086517,239.166.83.110,21984,2184
1694086705,239.166.83.110,22690,73421
1694086752,239.166.83.110,22861,302
1694086756,239.166.83.110,22437,6705
1694086787,239.166.83.110,21678,6112
1694086798,239.166.83.110,22379,1668
1694086813,239.166.83.110,21960,302
1694086813,239.166.83.110,21960,286
1694086847,239.166.83.110,22586,90
1694086873,239.166.83.110,22864,286
1694086892,239.166.83.110,22660,9062
1694086921,239.166.83.110,22403,4933
1694086928,239.166.83.110,22296,4628
1694086933,239.166.83.110,22006,302
1694086947,239.166.83.110,22243,90
1694086948,239.166.83.110,21990,8156
1694086960,239.166.83.110,21769,10966
1694086994,239.166.83.110,21756,286
1694087036,239.166.83.110,22357,4629
1694086979,49.140.199.202,21044,229
1694086979,49.140.199.202,20582,312
1694086979,49.140.199.202,21015,144
1694086979,49.140.199.202,21536,150787
1694086979,49.140.199.202,20939,7787
1694086979,49.140.199.202,20427,226
1694086979,49.140.199.202,20897,5308
1694086988,49.140.199.202,21498,381
1694086988,49.140.199.202,20780,347
1694086990,49.140.199.202,20555,90
1694086999,49.140.199.202,21209,126
1694087001,49.140.199.202,20530,182
1694087001,49.140.199.202,21616,209
1694087001,49.140.199.202,21150,6495
1694087001,49.140.199.202,21107,180
1694087001,49.140.199.202,21291,6444
1694087001,49.140.199.202,20625,5431
1694087037,49.140.199.202,21513,322
1694087037,49.140.199.202,20598,365
1694087037,49.140.199.202,20750,321
1694087037,49.140.199.202,21023,400
1694087037,49.140.199.202,21446,406
1694087037,49.140.199.202,21051,1225
1694087037,49.140.199.202,21303,414
1694087037,49.140.199.202,21440,369
1694087037,49.140.199.202,20949,371
1694087051,49.140.199.202,21117,192
1694087051,49.140.199.202,21560,217
1694087051,49.140.199.202,21280,139
1694087051,49.140.199.202,21410,22052
1694087051,49.140.199.202,20652,16252
1694087051,49.140.199.202,21642,16348
1694087051,49.140.199.202,21079,294
1694087051,49.140.199.202,20832,254
1694087052,49.140.199.202,21657,142
1694087052,49.140.199.202,21240,228
1694087052,49.140.199.202,21180,268
1694087052,49.140.199.202,21104,139
1694087052,49.140.199.202,21278,250
1694087052,49.140.199.202,21258,6396
1694087052,49.140.199.202,21072,6333
1694087052,49.140.199.202,20427,177
1694087052,49.140.199.202,21158,212
1694087052,49.140.199.202,20941,6558
1694087052,49.140.199.202,21212,102
1694087052,49.140.199.202,21379,1818
1694087053,49.140.199.202,20712,158
1694087053,49.140.199.202,20730,114
1694087053,49.140.199.202,21036,140
1694087053,49.140.199.202,20851,5062
1694087053,49.140.199.202,21401,107
1694087053,49.140.199.202,21612,5780
1694087053,49.140.199.202,21404,8088
1694087053,49.140.199.202,21159,181
1694087053,49.140.199.202,20417,1075
1694087053,49.140.199.202,21566,158
1694087053,49.140.199.202,21008,154
1694087053,49.140.199.202,21200,1355
1694087054,49.140.199.202,21405,359
1694087054,49.140.199.202,21356,374
1694087057,49.140.199.202,21013,390
1694087060,49.140.199.202,21561,227
1694087060,49.140.199.202,21547,63952
1694087060,49.140.199.202,20979,152
1694087067,49.140.199.202,21201,10105
1694087072,49.140.199.202,20841,200
1694087072,49.140.199.202,21222,157
1694087072,49.140.199.202,20905,264
1694087072,49.140.199.202,21493,179
1694087072,49.140.199.202,21612,228
1694087072,49.140.199.202,21408,222
1694087073,49.140.199.202,20867,5900
1694087073,49.140.199.202,20735,149
1694087073,49.140.199.202,21036,172
1694087080,49.140.199.202,21220,275
1694087080,49.140.199.202,20411,207
1694087080,49.140.199.202,21164,188
1694087080,49.140.199.202,21077,5072
1694087082,49.140.199.202,20949,5063
1694087089,49.140.199.202,20950,75161
1694087093,49.140.199.202,21024,242
1694087093,49.140.199.202,20985,176
1694087093,49.140.199.202,20556,294
1694087093,49.140.199.202,20820,262
1694087094,49.140.199.202,21413,150
1694087094,49.140.199.202,21368,101
1694087094,49.140.199.202,21620,10498
1694087094,49.140.199.202,21115,6603
1694087096,49.140.199.202,21079,204
1694087096,49.140.199.202,21307,252
1694087096,49.140.199.202,21141,148
1694087096,49.140.199.202,21110,290
1694087096,49.140.199.202,20896,238
1694087096,49.140.199.202,21610,114
1694087096,49.140.199.202,20656,199
1694086596,49.140.199.202,20549,834576
1694086674,49.140.199.202,21576,6944
1694086676,49.140.199.202,20619,270
1694086797,49.140.199.202,20479,4676
1694086797,49.140.199.202,20659,4395
1694086797,49.140.199.202,21344,4808
1694086797,49.140.199.202,20938,4655
1694086797,49.140.199.202,20880,3059
1694086797,49.140.199.202,21309,4909
1694086797,49.140.199.202,21394,4629
1694086797,49.140.199.202,20757,5413
1694086797,49.140.199.202,20533,4891
1694086802,49.140.199.202,21147,5727
1694086802,49.140.199.202,21576,90
1694086802,49.140.199.202,20635,90
1694086802,49.140.199.202,20481,90
1694086802,49.140.199.202,21382,5553
1694086802,49.140.199.202,20911,90
1694086802,49.140.199.202,21093,90
1694086802,49.140.199.202,21489,7178
1694086802,49.140.199.202,20457,90
1694086802,49.140.199.202,20446,90
1694086802,49.140.199.202,21477,6096
1694086802,49.140.199.202,20977,5767
1694086803,49.140.199.202,21634,3276
1694086803,49.140.199.202,20587,9892
1694086804,49.140.199.202,20816,16847
1694086804,49.140.199.202,21165,6482
1694086804,49.140.199.202,21156,8641
1694086804,49.140.199.202,21186,9406
1694086808,49.140.199.202,21417,4971
1694086811,49.140.199.202,20780,8184
1694086813,49.140.199.202,21582,971037
1694086814,49.140.199.202,20610,7905
1694086814,49.140.199.202,21529,62749
1694086824,49.140.199.202,20561,8045
1694086832,49.140.199.202,21494,8108
1694086840,49.140.199.202,21271,12888
1694086842,49.140.199.202,21287,14481
1694086843,49.140.199.202,20617,247140
1694086848,49.140.199.202,21522,11297
1694086852,49.140.199.202,20829,5269
1694086857,49.140.199.202,21596,4738
1694086857,49.140.199.202,21210,4577
1694086857,49.140.199.202,20626,4911
1694086858,49.140.199.202,21339,6185
1694086867,49.140.199.202,20749,5810
1694086867,49.140.199.202,21505,5582
1694086867,49.140.199.202,20433,5571
1694086867,49.140.199.202,21457,5480
1694086870,49.140.199.202,20722,78830
1694086870,49.140.199.202,21367,7882
1694086870,49.140.199.202,20474,7217
1694086870,49.140.199.202,20914,456527
1694086870,49.140.199.202,21003,160955
1694086870,49.140.199.202,20852,7853
1694086871,49.140.199.202,20844,8424
1694086871,49.140.199.202,21278,10681
1694086881,49.140.199.202,20847,8070
1694086882,49.140.199.202,20772,7530
1694086882,49.140.199.202,20516,7766
1694086883,49.140.199.202,21373,9200
1694086883,49.140.199.202,21085,8790
1694086884,49.140.199.202,20444,7118
1694086884,49.140.199.202,21618,7846
1694086884,49.140.199.202,21343,7454
1694086884,49.140.199.202,21206,7906
1694086884,49.140.199.202,20612,7656
1694086890,49.140.199.202,20859,118928
1694086895,49.140.199.202,21139,7549
1694086917,49.140.199.202,20672,4674
1694086917,49.140.199.202,21580,8770
1694086917,49.140.199.202,20810,5199
1694086940,49.140.199.202,20584,6402
1694086955,49.140.199.202,21208,2130
1694086961,49.140.199.202,21251,4964
1694086961,49.140.199.202,21166,7549
1694086963,49.140.199.202,20556,7561
1694086977,49.140.199.202,21513,4942
1694086977,49.140.199.202,21352,4806
1694086977,49.140.199.202,21545,4869
1694086977,49.140.199.202,21381,7204
1694086990,49.140.199.202,21109,445
1694086999,49.140.199.202,21378,180
1694087001,49.140.199.202,20735,7628
1694087001,49.140.199.202,20553,4948
1694087001,49.140.199.202,20508,7833
1694087001,49.140.199.202,21202,8079
1694087037,49.140.199.202,20986,4579
1694087037,49.140.199.202,20596,4587
1694087037,49.140.199.202,21569,4676
1694087037,49.140.199.202,20588,3060
1694087037,49.140.199.202,20916,4792
1694086979,36.229.245.22,4774,125
1694086979,36.229.245.22,4407,175
1694086979,36.229.245.22,4440,175
1694086979,36.229.245.22,4487,161
1694086980,36.229.245.22,4054,125
1694086981,36.229.245.22,4787,135
1694086981,36.229.245.22,4336,135
1694086981,36.229.245.22,3815,135
1694086982,36.229.245.22,4690,135
1694086983,36.229.245.22,4205,135
1694086983,36.229.245.22,4782,161
